airfoil,case,mach,AoA,Re,cd,cl,convergence_file,flow_tensor_path,full_flow_tensor_path
2428G2AL0,3,0.5330146338585792,2.250411969374934,7870000.0,0.3393696376332621,0.01084074250885687,airfoil_2428_G2_A_L0_case_3_convergence.pkl,2428G2AL0_3_000_Mach_0.5330_flow_tensor.npy,2428G2AL0_3_Mach_0.5330_full_flow_tensor.npy
22607G2AL0,10,0.16452037289368618,-0.9830767432076659,9210000.0,0.1920675776176362,0.009172315927116925,airfoil_22607_G2_A_L0_case_10_convergence.pkl,22607G2AL0_10_000_Mach_0.1645_flow_tensor.npy,22607G2AL0_10_Mach_0.1645_full_flow_tensor.npy
21025G2AL0,2,0.5332817391340282,-0.5277789532134083,8970000.0,0.44473711785889364,0.011531331314490457,airfoil_21025_G2_A_L0_case_2_convergence.pkl,21025G2AL0_2_000_Mach_0.5333_flow_tensor.npy,21025G2AL0_2_Mach_0.5333_full_flow_tensor.npy
11333G2AL0,6,0.8008628971226861,3.4016758059427827,9350000.0,-0.15081390921504617,0.0752534843603994,airfoil_11333_G2_A_L0_case_6_convergence.pkl,11333G2AL0_6_000_Mach_0.8009_flow_tensor.npy,11333G2AL0_6_Mach_0.8009_full_flow_tensor.npy
1484G2AL0,8,0.4855311765596728,1.234372381044743,9270000.0,0.18146136813932973,0.00845859894930594,airfoil_1484_G2_A_L0_case_8_convergence.pkl,1484G2AL0_8_000_Mach_0.4855_flow_tensor.npy,1484G2AL0_8_Mach_0.4855_full_flow_tensor.npy
21747G2AL0,12,0.18745748644445082,-0.1903159544589923,1850000.0,0.15154352600285087,0.01654521975974961,airfoil_21747_G2_A_L0_case_12_convergence.pkl,21747G2AL0_12_000_Mach_0.1875_flow_tensor.npy,21747G2AL0_12_Mach_0.1875_full_flow_tensor.npy
30236G2AL0,9,0.43462073040552773,4.160077566864381,6690000.0,0.8873476116693786,0.009966099662351648,airfoil_30236_G2_A_L0_case_9_convergence.pkl,30236G2AL0_9_000_Mach_0.4346_flow_tensor.npy,30236G2AL0_9_Mach_0.4346_full_flow_tensor.npy
30808G2AL0,5,0.41664335489686266,2.3234710814140547,4730000.0,0.7539563934723436,0.02272633168511848,airfoil_30808_G2_A_L0_case_5_convergence.pkl,30808G2AL0_5_000_Mach_0.4166_flow_tensor.npy,30808G2AL0_5_Mach_0.4166_full_flow_tensor.npy
25636G2AL0,11,0.34347724026611004,5.633202902084893,7930000.0,1.2733464407137771,0.017992179629461365,airfoil_25636_G2_A_L0_case_11_convergence.pkl,25636G2AL0_11_000_Mach_0.3435_flow_tensor.npy,25636G2AL0_11_Mach_0.3435_full_flow_tensor.npy
35870G2AL0,9,0.2752635648372901,-1.898758002910067,1950000.0,0.04644350979012666,0.012075820294030318,airfoil_35870_G2_A_L0_case_9_convergence.pkl,35870G2AL0_9_000_Mach_0.2753_flow_tensor.npy,35870G2AL0_9_Mach_0.2753_full_flow_tensor.npy
25345G2AL0,11,0.1945509623443951,4.774421150270383,7220000.0,1.178781693015264,0.0178469174094702,airfoil_25345_G2_A_L0_case_11_convergence.pkl,25345G2AL0_11_000_Mach_0.1946_flow_tensor.npy,25345G2AL0_11_Mach_0.1946_full_flow_tensor.npy
42359G2AL0,12,0.41953366531798153,3.6389221906893408,1470000.0,1.20245354148898,0.026603187177757455,airfoil_42359_G2_A_L0_case_12_convergence.pkl,42359G2AL0_12_000_Mach_0.4195_flow_tensor.npy,42359G2AL0_12_Mach_0.4195_full_flow_tensor.npy
20463G2AL0,10,0.1367310919719668,3.7386497535187377,4790000.0,0.9702135273727488,0.010138065158204732,airfoil_20463_G2_A_L0_case_10_convergence.pkl,20463G2AL0_10_000_Mach_0.1367_flow_tensor.npy,20463G2AL0_10_Mach_0.1367_full_flow_tensor.npy
2333G2AL0,4,0.6597290063790191,-0.5023307434827153,5300000.0,0.21625910357141,0.015706269763439338,airfoil_2333_G2_A_L0_case_4_convergence.pkl,2333G2AL0_4_000_Mach_0.6597_flow_tensor.npy,2333G2AL0_4_Mach_0.6597_full_flow_tensor.npy
6686G2AL0,2,0.24558846958355374,0.26346949681194376,6860000.0,0.3167747596214803,0.01140624124573058,airfoil_6686_G2_A_L0_case_2_convergence.pkl,6686G2AL0_2_000_Mach_0.2456_flow_tensor.npy,6686G2AL0_2_Mach_0.2456_full_flow_tensor.npy
11522G2AL0,10,0.22289523163772673,3.1075031948168084,1400000.0,1.0700896306428955,0.017155187591367343,airfoil_11522_G2_A_L0_case_10_convergence.pkl,11522G2AL0_10_000_Mach_0.2229_flow_tensor.npy,11522G2AL0_10_Mach_0.2229_full_flow_tensor.npy
48341G2AL0,9,0.7955176180323286,1.8106815035543637,3710000.0,-0.08321202751881243,0.103783898770944,airfoil_48341_G2_A_L0_case_9_convergence.pkl,48341G2AL0_9_000_Mach_0.7955_flow_tensor.npy,48341G2AL0_9_Mach_0.7955_full_flow_tensor.npy
29572G2AL0,11,0.6167351484276157,3.1534711504646076,4570000.0,1.1124141534627403,0.023143542648245877,airfoil_29572_G2_A_L0_case_11_convergence.pkl,29572G2AL0_11_000_Mach_0.6167_flow_tensor.npy,29572G2AL0_11_Mach_0.6167_full_flow_tensor.npy
1641G2AL0,6,0.2388090805263195,4.593660964771812,8010000.0,1.0754286484931461,0.01148064522965075,airfoil_1641_G2_A_L0_case_6_convergence.pkl,1641G2AL0_6_000_Mach_0.2388_flow_tensor.npy,1641G2AL0_6_Mach_0.2388_full_flow_tensor.npy
52198G2AL0,5,0.757640513467438,2.9330915989263247,2320000.0,0.7673655411006411,0.07811243229998986,airfoil_52198_G2_A_L0_case_5_convergence.pkl,52198G2AL0_5_000_Mach_0.7576_flow_tensor.npy,52198G2AL0_5_Mach_0.7576_full_flow_tensor.npy
52972G2AL0,9,0.7590349398648188,-1.5457912855138918,8800000.0,-0.09479780198428137,0.09046855619296727,airfoil_52972_G2_A_L0_case_9_convergence.pkl,52972G2AL0_9_000_Mach_0.7590_flow_tensor.npy,52972G2AL0_9_Mach_0.7590_full_flow_tensor.npy
31583G2AL0,11,0.6692020161237251,2.562986208378839,5490000.0,0.434126289098966,0.018841177879726438,airfoil_31583_G2_A_L0_case_11_convergence.pkl,31583G2AL0_11_000_Mach_0.6692_flow_tensor.npy,31583G2AL0_11_Mach_0.6692_full_flow_tensor.npy
21355G2AL0,13,0.5311783875215268,5.1919554344163386,9160000.0,1.1367599860178734,0.0311271871362378,airfoil_21355_G2_A_L0_case_13_convergence.pkl,21355G2AL0_13_000_Mach_0.5312_flow_tensor.npy,21355G2AL0_13_Mach_0.5312_full_flow_tensor.npy
20650G2AL0,7,0.34827888085689857,4.118103002139588,8150000.0,0.7483471993940188,0.008672654616711772,airfoil_20650_G2_A_L0_case_7_convergence.pkl,20650G2AL0_7_000_Mach_0.3483_flow_tensor.npy,20650G2AL0_7_Mach_0.3483_full_flow_tensor.npy
41399G2AL0,8,0.3366521718532557,3.644485704523814,9150000.0,0.5049661839159829,0.008434443874074988,airfoil_41399_G2_A_L0_case_8_convergence.pkl,41399G2AL0_8_000_Mach_0.3367_flow_tensor.npy,41399G2AL0_8_Mach_0.3367_full_flow_tensor.npy
2281G2AL0,10,0.2563808894738166,-0.5435911902861841,9010000.0,0.12678442806016477,0.009823661774700648,airfoil_2281_G2_A_L0_case_10_convergence.pkl,2281G2AL0_10_000_Mach_0.2564_flow_tensor.npy,2281G2AL0_10_Mach_0.2564_full_flow_tensor.npy
20268G2AL0,1,0.7413051560754629,0.32556716448121703,3130000.0,0.21181392284780232,0.008656492226057353,airfoil_20268_G2_A_L0_case_1_convergence.pkl,20268G2AL0_1_000_Mach_0.7413_flow_tensor.npy,20268G2AL0_1_Mach_0.7413_full_flow_tensor.npy
23951G2AL0,4,0.3154890395556733,-1.5428182904754717,3260000.0,0.4048770074705745,0.009984089214577108,airfoil_23951_G2_A_L0_case_4_convergence.pkl,23951G2AL0_4_000_Mach_0.3155_flow_tensor.npy,23951G2AL0_4_Mach_0.3155_full_flow_tensor.npy
50865G2AL0,13,0.5027564544634557,1.2439742236433053,2790000.0,0.4545812453151397,0.011758114472134757,airfoil_50865_G2_A_L0_case_13_convergence.pkl,50865G2AL0_13_000_Mach_0.5028_flow_tensor.npy,50865G2AL0_13_Mach_0.5028_full_flow_tensor.npy
22305G2AL0,8,0.5344679373134018,2.9660510091481234,7760000.0,1.2648947364894383,0.016120047142482295,airfoil_22305_G2_A_L0_case_8_convergence.pkl,22305G2AL0_8_000_Mach_0.5345_flow_tensor.npy,22305G2AL0_8_Mach_0.5345_full_flow_tensor.npy
41650G2AL0,2,0.675875223192126,3.7951788081462396,5800000.0,0.94109945601929,0.02469940897434324,airfoil_41650_G2_A_L0_case_2_convergence.pkl,41650G2AL0_2_000_Mach_0.6759_flow_tensor.npy,41650G2AL0_2_Mach_0.6759_full_flow_tensor.npy
21727G2AL0,0,0.5936149452036278,-0.5629135161589698,1850000.0,-0.0438763364214267,0.008705282215804246,airfoil_21727_G2_A_L0_case_0_convergence.pkl,21727G2AL0_0_000_Mach_0.5936_flow_tensor.npy,21727G2AL0_0_Mach_0.5936_full_flow_tensor.npy
31069G2AL0,13,0.17334804314566432,0.9399638971330115,7280000.0,0.41221144401340304,0.011206764338616854,airfoil_31069_G2_A_L0_case_13_convergence.pkl,31069G2AL0_13_000_Mach_0.1733_flow_tensor.npy,31069G2AL0_13_Mach_0.1733_full_flow_tensor.npy
46057G2AL0,1,0.7751453592319123,-1.9355138805396768,3650000.0,-0.23033599955178083,0.07501562233151084,airfoil_46057_G2_A_L0_case_1_convergence.pkl,46057G2AL0_1_000_Mach_0.7751_flow_tensor.npy,46057G2AL0_1_Mach_0.7751_full_flow_tensor.npy
30717G2AL0,12,0.18476543292203002,3.756918400818548,1020000.0,0.8575320861921296,0.07535258146802909,airfoil_30717_G2_A_L0_case_12_convergence.pkl,30717G2AL0_12_000_Mach_0.1848_flow_tensor.npy,30717G2AL0_12_Mach_0.1848_full_flow_tensor.npy
22202G2AL0,6,0.4080697389865803,1.0235081747517332,6680000.0,0.4157625904437368,0.009961304486690014,airfoil_22202_G2_A_L0_case_6_convergence.pkl,22202G2AL0_6_000_Mach_0.4081_flow_tensor.npy,22202G2AL0_6_Mach_0.4081_full_flow_tensor.npy
51212G2AL0,13,0.717271666462337,3.7397877651519478,4930000.0,0.48542521237504865,0.06088544390976032,airfoil_51212_G2_A_L0_case_13_convergence.pkl,51212G2AL0_13_000_Mach_0.7173_flow_tensor.npy,51212G2AL0_13_Mach_0.7173_full_flow_tensor.npy
30711G2AL0,13,0.43574740437370285,-1.736740462107592,3910000.0,0.394553912951646,0.013257969870405785,airfoil_30711_G2_A_L0_case_13_convergence.pkl,30711G2AL0_13_000_Mach_0.4357_flow_tensor.npy,30711G2AL0_13_Mach_0.4357_full_flow_tensor.npy
10372G2AL0,4,0.6490987835792994,-0.6443574343704663,3870000.0,-0.12409395860824125,0.008223991950932402,airfoil_10372_G2_A_L0_case_4_convergence.pkl,10372G2AL0_4_000_Mach_0.6491_flow_tensor.npy,10372G2AL0_4_Mach_0.6491_full_flow_tensor.npy
30946G2AL0,11,0.4842131003404895,1.503068096392942,6780000.0,0.6487023742838245,0.01259441054990926,airfoil_30946_G2_A_L0_case_11_convergence.pkl,30946G2AL0_11_000_Mach_0.4842_flow_tensor.npy,30946G2AL0_11_Mach_0.4842_full_flow_tensor.npy
42610G2AL0,4,0.12959851144426407,-1.7248092249076228,5230000.0,0.5577141809799698,0.009452390426209637,airfoil_42610_G2_A_L0_case_4_convergence.pkl,42610G2AL0_4_000_Mach_0.1296_flow_tensor.npy,42610G2AL0_4_Mach_0.1296_full_flow_tensor.npy
10175G2AL0,8,0.3720881237192404,0.060417493140505485,4940000.0,0.3049306220469721,0.00862839380325389,airfoil_10175_G2_A_L0_case_8_convergence.pkl,10175G2AL0_8_000_Mach_0.3721_flow_tensor.npy,10175G2AL0_8_Mach_0.3721_full_flow_tensor.npy
31272G2AL0,0,0.2714202125860865,5.66286828920306,4210000.0,1.2010766765647083,0.018643866952066462,airfoil_31272_G2_A_L0_case_0_convergence.pkl,31272G2AL0_0_000_Mach_0.2714_flow_tensor.npy,31272G2AL0_0_Mach_0.2714_full_flow_tensor.npy
2422G2AL0,7,0.40382672933969255,0.4871673345009633,6940000.0,0.1322074023049442,0.0108672438519764,airfoil_2422_G2_A_L0_case_7_convergence.pkl,2422G2AL0_7_000_Mach_0.4038_flow_tensor.npy,2422G2AL0_7_Mach_0.4038_full_flow_tensor.npy
42776G2AL0,0,0.5723288691883632,2.1118124240572467,2520000.0,1.0324343394443705,0.04732053313792392,airfoil_42776_G2_A_L0_case_0_convergence.pkl,42776G2AL0_0_000_Mach_0.5723_flow_tensor.npy,42776G2AL0_0_Mach_0.5723_full_flow_tensor.npy
127G2AL0,11,0.5536327864588894,-0.9693990021948085,1010000.0,0.3012487108033003,0.015541681662865871,airfoil_127_G2_A_L0_case_11_convergence.pkl,127G2AL0_11_000_Mach_0.5536_flow_tensor.npy,127G2AL0_11_Mach_0.5536_full_flow_tensor.npy
420G2AL0,8,0.5476857125996692,4.793575205107419,7690000.0,1.1310317095282412,0.01564136300462021,airfoil_420_G2_A_L0_case_8_convergence.pkl,420G2AL0_8_000_Mach_0.5477_flow_tensor.npy,420G2AL0_8_Mach_0.5477_full_flow_tensor.npy
30552G2AL0,10,0.1825008847034129,2.3095680411947246,1800000.0,0.5971973341028595,0.010029048933673086,airfoil_30552_G2_A_L0_case_10_convergence.pkl,30552G2AL0_10_000_Mach_0.1825_flow_tensor.npy,30552G2AL0_10_Mach_0.1825_full_flow_tensor.npy
51065G2AL0,10,0.36106558199783345,2.2113084554546827,9980000.0,0.8998950084891026,0.012090046328667226,airfoil_51065_G2_A_L0_case_10_convergence.pkl,51065G2AL0_10_000_Mach_0.3611_flow_tensor.npy,51065G2AL0_10_Mach_0.3611_full_flow_tensor.npy
52152G2AL0,3,0.48871449750649965,2.4901670067091954,8450000.0,0.30235914012425735,0.008179220687989031,airfoil_52152_G2_A_L0_case_3_convergence.pkl,52152G2AL0_3_000_Mach_0.4887_flow_tensor.npy,52152G2AL0_3_Mach_0.4887_full_flow_tensor.npy
43628G2AL0,10,0.412672503129645,4.58234226707411,1800000.0,0.6998249054707111,0.011422597082143986,airfoil_43628_G2_A_L0_case_10_convergence.pkl,43628G2AL0_10_000_Mach_0.4127_flow_tensor.npy,43628G2AL0_10_Mach_0.4127_full_flow_tensor.npy
183G2AL0,6,0.25181277227133003,4.77330334017065,8320000.0,0.7076714074886888,0.01205898909726036,airfoil_183_G2_A_L0_case_6_convergence.pkl,183G2AL0_6_000_Mach_0.2518_flow_tensor.npy,183G2AL0_6_Mach_0.2518_full_flow_tensor.npy
14670G2AL0,12,0.34717549054488905,3.2175727082245675,8710000.0,0.8282613553140004,0.010735554113180952,airfoil_14670_G2_A_L0_case_12_convergence.pkl,14670G2AL0_12_000_Mach_0.3472_flow_tensor.npy,14670G2AL0_12_Mach_0.3472_full_flow_tensor.npy
26009G2AL0,4,0.6952197491394801,3.2013705638949403,7160000.0,0.4333580288093316,0.06993081837005993,airfoil_26009_G2_A_L0_case_4_convergence.pkl,26009G2AL0_4_000_Mach_0.6952_flow_tensor.npy,26009G2AL0_4_Mach_0.6952_full_flow_tensor.npy
11127G2AL0,10,0.12277551350270954,-0.6694960088268211,9420000.0,0.13950125801291247,0.010385489004638175,airfoil_11127_G2_A_L0_case_10_convergence.pkl,11127G2AL0_10_000_Mach_0.1228_flow_tensor.npy,11127G2AL0_10_Mach_0.1228_full_flow_tensor.npy
25896G2AL0,4,0.5594623598520054,1.0147161217957108,9150000.0,0.20642371943050458,0.009863104949552098,airfoil_25896_G2_A_L0_case_4_convergence.pkl,25896G2AL0_4_000_Mach_0.5595_flow_tensor.npy,25896G2AL0_4_Mach_0.5595_full_flow_tensor.npy
52185G2AL0,7,0.11053248511815808,0.20258866540401632,3660000.0,0.06522566721752511,0.0179985435949437,airfoil_52185_G2_A_L0_case_7_convergence.pkl,52185G2AL0_7_000_Mach_0.1105_flow_tensor.npy,52185G2AL0_7_Mach_0.1105_full_flow_tensor.npy
10716G2AL0,5,0.5464835955646302,-1.2659262209767672,9000000.0,-0.006408383145027968,0.005338334852393006,airfoil_10716_G2_A_L0_case_5_convergence.pkl,10716G2AL0_5_000_Mach_0.5465_flow_tensor.npy,10716G2AL0_5_Mach_0.5465_full_flow_tensor.npy
12289G2AL0,12,0.7947492677141142,3.0273759296965173,7130000.0,0.3679347288795059,0.07475339899008286,airfoil_12289_G2_A_L0_case_12_convergence.pkl,12289G2AL0_12_000_Mach_0.7947_flow_tensor.npy,12289G2AL0_12_Mach_0.7947_full_flow_tensor.npy
52527G2AL0,8,0.7537492707228498,-1.789996392880739,5230000.0,0.3726508475816638,0.06064989310945447,airfoil_52527_G2_A_L0_case_8_convergence.pkl,52527G2AL0_8_000_Mach_0.7537_flow_tensor.npy,52527G2AL0_8_Mach_0.7537_full_flow_tensor.npy
46263G2AL0,8,0.20347022001629156,-0.5417985441109407,8150000.0,0.395190619522373,0.009831760276873765,airfoil_46263_G2_A_L0_case_8_convergence.pkl,46263G2AL0_8_000_Mach_0.2035_flow_tensor.npy,46263G2AL0_8_Mach_0.2035_full_flow_tensor.npy
354G2AL0,0,0.5955853691307246,-0.4764391487005397,3680000.0,0.7399840188995116,0.017791072452302093,airfoil_354_G2_A_L0_case_0_convergence.pkl,354G2AL0_0_000_Mach_0.5956_flow_tensor.npy,354G2AL0_0_Mach_0.5956_full_flow_tensor.npy
30604G2AL0,8,0.20933236828883534,5.156839456325301,2130000.0,0.8114834967358263,0.011016717785024095,airfoil_30604_G2_A_L0_case_8_convergence.pkl,30604G2AL0_8_000_Mach_0.2093_flow_tensor.npy,30604G2AL0_8_Mach_0.2093_full_flow_tensor.npy
1026G2AL0,10,0.24185396815577664,-1.2528042127281518,6770000.0,0.3948914211029724,0.007664291196381829,airfoil_1026_G2_A_L0_case_10_convergence.pkl,1026G2AL0_10_000_Mach_0.2419_flow_tensor.npy,1026G2AL0_10_Mach_0.2419_full_flow_tensor.npy
542G2AL0,1,0.4492183319406411,3.4847134241762774,5030000.0,0.4536837488671969,0.011410868947065292,airfoil_542_G2_A_L0_case_1_convergence.pkl,542G2AL0_1_000_Mach_0.4492_flow_tensor.npy,542G2AL0_1_Mach_0.4492_full_flow_tensor.npy
10020G2AL0,1,0.3416314763373252,1.297997511088513,7770000.0,0.680607710121129,0.008894734888794938,airfoil_10020_G2_A_L0_case_1_convergence.pkl,10020G2AL0_1_000_Mach_0.3416_flow_tensor.npy,10020G2AL0_1_Mach_0.3416_full_flow_tensor.npy
22537G2AL0,4,0.4514681390376799,-0.3809344882587533,2330000.0,0.3470831310260057,0.01139850467393142,airfoil_22537_G2_A_L0_case_4_convergence.pkl,22537G2AL0_4_000_Mach_0.4515_flow_tensor.npy,22537G2AL0_4_Mach_0.4515_full_flow_tensor.npy
21813G2AL0,10,0.6899281779021552,2.6878308430349334,7420000.0,0.5360975988113889,0.07595098322403825,airfoil_21813_G2_A_L0_case_10_convergence.pkl,21813G2AL0_10_000_Mach_0.6899_flow_tensor.npy,21813G2AL0_10_Mach_0.6899_full_flow_tensor.npy
32514G2AL0,4,0.55474930971947,4.803373510950394,3710000.0,0.9150186344926616,0.01297180783158944,airfoil_32514_G2_A_L0_case_4_convergence.pkl,32514G2AL0_4_000_Mach_0.5547_flow_tensor.npy,32514G2AL0_4_Mach_0.5547_full_flow_tensor.npy
32068G2AL0,3,0.19512083188243806,4.654853090818486,1740000.0,0.7952521242485053,0.008963534100936331,airfoil_32068_G2_A_L0_case_3_convergence.pkl,32068G2AL0_3_000_Mach_0.1951_flow_tensor.npy,32068G2AL0_3_Mach_0.1951_full_flow_tensor.npy
30967G2AL0,2,0.2742442263041009,2.5777830160573387,8000000.0,0.7874221943555515,0.012333647784806128,airfoil_30967_G2_A_L0_case_2_convergence.pkl,30967G2AL0_2_000_Mach_0.2742_flow_tensor.npy,30967G2AL0_2_Mach_0.2742_full_flow_tensor.npy
1002G2AL0,6,0.3346795098140211,3.488018150672426,5340000.0,1.0599123513210573,0.01279082558197545,airfoil_1002_G2_A_L0_case_6_convergence.pkl,1002G2AL0_6_000_Mach_0.3347_flow_tensor.npy,1002G2AL0_6_Mach_0.3347_full_flow_tensor.npy
22452G2AL0,8,0.7189021339115664,-0.555022740968202,1750000.0,-0.10715150468239007,0.0364929935990387,airfoil_22452_G2_A_L0_case_8_convergence.pkl,22452G2AL0_8_000_Mach_0.7189_flow_tensor.npy,22452G2AL0_8_Mach_0.7189_full_flow_tensor.npy
12370G2AL0,4,0.6819849650407449,0.49298784837182597,2000000.0,0.2979887736121661,0.011574148834656028,airfoil_12370_G2_A_L0_case_4_convergence.pkl,12370G2AL0_4_000_Mach_0.6820_flow_tensor.npy,12370G2AL0_4_Mach_0.6820_full_flow_tensor.npy
24973G2AL0,4,0.1598327103453969,-0.8597596884234897,2130000.0,0.44067733042866486,0.0097108505175516,airfoil_24973_G2_A_L0_case_4_convergence.pkl,24973G2AL0_4_000_Mach_0.1598_flow_tensor.npy,24973G2AL0_4_Mach_0.1598_full_flow_tensor.npy
50405G2AL0,10,0.2706411091620161,0.6179737701230916,5160000.0,0.7668269981375159,0.014004076611514682,airfoil_50405_G2_A_L0_case_10_convergence.pkl,50405G2AL0_10_000_Mach_0.2706_flow_tensor.npy,50405G2AL0_10_Mach_0.2706_full_flow_tensor.npy
20322G2AL0,3,0.3507899405721894,2.0622903746060635,8270000.0,0.8917451047047975,0.009229354357806004,airfoil_20322_G2_A_L0_case_3_convergence.pkl,20322G2AL0_3_000_Mach_0.3508_flow_tensor.npy,20322G2AL0_3_Mach_0.3508_full_flow_tensor.npy
33807G2AL0,2,0.4258153796013474,3.6279467432834975,5460000.0,1.2563338445246832,0.012551979495229104,airfoil_33807_G2_A_L0_case_2_convergence.pkl,33807G2AL0_2_000_Mach_0.4258_flow_tensor.npy,33807G2AL0_2_Mach_0.4258_full_flow_tensor.npy
1814G2AL0,2,0.5126724571978062,3.208611860115023,6590000.0,1.2544571763660115,0.012882539809808066,airfoil_1814_G2_A_L0_case_2_convergence.pkl,1814G2AL0_2_000_Mach_0.5127_flow_tensor.npy,1814G2AL0_2_Mach_0.5127_full_flow_tensor.npy
1669G2AL0,10,0.6369221926202574,-0.5149481288540876,4870000.0,0.2064265228812626,0.008945244857641515,airfoil_1669_G2_A_L0_case_10_convergence.pkl,1669G2AL0_10_000_Mach_0.6369_flow_tensor.npy,1669G2AL0_10_Mach_0.6369_full_flow_tensor.npy
50665G2AL0,4,0.25857770191293694,4.735621144140995,7450000.0,0.6646549362486146,0.011331628372840992,airfoil_50665_G2_A_L0_case_4_convergence.pkl,50665G2AL0_4_000_Mach_0.2586_flow_tensor.npy,50665G2AL0_4_Mach_0.2586_full_flow_tensor.npy
42200G2AL0,0,0.19911127036878218,5.985894348780014,5290000.0,1.2601619275405544,0.01689161646410888,airfoil_42200_G2_A_L0_case_0_convergence.pkl,42200G2AL0_0_000_Mach_0.1991_flow_tensor.npy,42200G2AL0_0_Mach_0.1991_full_flow_tensor.npy
51116G2AL0,12,0.5143880544385558,5.7229372569844905,9080000.0,1.1250847207749486,0.013424081259843824,airfoil_51116_G2_A_L0_case_12_convergence.pkl,51116G2AL0_12_000_Mach_0.5144_flow_tensor.npy,51116G2AL0_12_Mach_0.5144_full_flow_tensor.npy
47670G2AL0,1,0.5602307979245424,1.9519782321461983,5960000.0,1.0125084264626922,0.011219707733339706,airfoil_47670_G2_A_L0_case_1_convergence.pkl,47670G2AL0_1_000_Mach_0.5602_flow_tensor.npy,47670G2AL0_1_Mach_0.5602_full_flow_tensor.npy
24125G2AL0,9,0.47692219397310565,4.8540900772353455,2090000.0,0.7515248432702791,0.01182893827205504,airfoil_24125_G2_A_L0_case_9_convergence.pkl,24125G2AL0_9_000_Mach_0.4769_flow_tensor.npy,24125G2AL0_9_Mach_0.4769_full_flow_tensor.npy
2460G2AL0,10,0.15755589650104804,4.470784628416229,1630000.0,0.4450957521387856,0.03484820670184113,airfoil_2460_G2_A_L0_case_10_convergence.pkl,2460G2AL0_10_000_Mach_0.1576_flow_tensor.npy,2460G2AL0_10_Mach_0.1576_full_flow_tensor.npy
55765G2AL0,6,0.5933900979794959,3.0354943965783088,8610000.0,0.7963292799934177,0.012463775396544334,airfoil_55765_G2_A_L0_case_6_convergence.pkl,55765G2AL0_6_000_Mach_0.5934_flow_tensor.npy,55765G2AL0_6_Mach_0.5934_full_flow_tensor.npy
10649G2AL0,13,0.27772723662693055,3.7157327874005857,9970000.0,0.8698068228904285,0.008711429700949486,airfoil_10649_G2_A_L0_case_13_convergence.pkl,10649G2AL0_13_000_Mach_0.2777_flow_tensor.npy,10649G2AL0_13_Mach_0.2777_full_flow_tensor.npy
2376G2AL0,10,0.7335141066943779,1.9413231860084932,6020000.0,0.029784827524058543,0.0400690404768096,airfoil_2376_G2_A_L0_case_10_convergence.pkl,2376G2AL0_10_000_Mach_0.7335_flow_tensor.npy,2376G2AL0_10_Mach_0.7335_full_flow_tensor.npy
51804G2AL0,3,0.284264961704502,4.760280871439768,5800000.0,0.6961718058272358,0.01001313932732121,airfoil_51804_G2_A_L0_case_3_convergence.pkl,51804G2AL0_3_000_Mach_0.2843_flow_tensor.npy,51804G2AL0_3_Mach_0.2843_full_flow_tensor.npy
42089G2AL0,3,0.1890608057234793,1.910867534597744,7930000.0,0.3872340916506561,0.01067386283239924,airfoil_42089_G2_A_L0_case_3_convergence.pkl,42089G2AL0_3_000_Mach_0.1891_flow_tensor.npy,42089G2AL0_3_Mach_0.1891_full_flow_tensor.npy
10069G2AL0,5,0.3901450546369004,1.2228671210786684,1550000.0,0.7758844212270043,0.011201355278229515,airfoil_10069_G2_A_L0_case_5_convergence.pkl,10069G2AL0_5_000_Mach_0.3901_flow_tensor.npy,10069G2AL0_5_Mach_0.3901_full_flow_tensor.npy
20634G2AL0,0,0.23665876158562554,5.872079403978937,1140000.0,0.8763786771586276,0.012422834487231861,airfoil_20634_G2_A_L0_case_0_convergence.pkl,20634G2AL0_0_000_Mach_0.2367_flow_tensor.npy,20634G2AL0_0_Mach_0.2367_full_flow_tensor.npy
13129G2AL0,6,0.3179783852888275,3.6442282170620706,6340000.0,1.0743014807238758,0.010524166201987964,airfoil_13129_G2_A_L0_case_6_convergence.pkl,13129G2AL0_6_000_Mach_0.3180_flow_tensor.npy,13129G2AL0_6_Mach_0.3180_full_flow_tensor.npy
21673G2AL0,5,0.30244651986514137,-1.6347406782086957,2880000.0,0.10045567512761354,0.012130527829012893,airfoil_21673_G2_A_L0_case_5_convergence.pkl,21673G2AL0_5_000_Mach_0.3024_flow_tensor.npy,21673G2AL0_5_Mach_0.3024_full_flow_tensor.npy
27084G2AL0,4,0.48418245581846664,4.547516139596988,8240000.0,0.6628749217792868,0.00952543708358377,airfoil_27084_G2_A_L0_case_4_convergence.pkl,27084G2AL0_4_000_Mach_0.4842_flow_tensor.npy,27084G2AL0_4_Mach_0.4842_full_flow_tensor.npy
11061G2AL0,5,0.5433387900600404,2.838851378930385,3550000.0,0.8821910640761761,0.017520077486899294,airfoil_11061_G2_A_L0_case_5_convergence.pkl,11061G2AL0_5_000_Mach_0.5433_flow_tensor.npy,11061G2AL0_5_Mach_0.5433_full_flow_tensor.npy
15705G2AL0,11,0.3941017340139815,4.023468066122381,6260000.0,0.6241004128472732,0.009321732473239034,airfoil_15705_G2_A_L0_case_11_convergence.pkl,15705G2AL0_11_000_Mach_0.3941_flow_tensor.npy,15705G2AL0_11_Mach_0.3941_full_flow_tensor.npy
